Timestamp,Module,Run Type,Equation,Operator,Initial Condition,Path,Metadata
2026-06-27 07:50:19,main,sweep,burgers,gradient,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_131913/burgers_rk4_gradient_burgers_traveling_shock_N5000_20260627_131913,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:23:03,main,sweep,burgers,gradient,burgers_stationary_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_lax_f_gradient_burgers_stationary_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:23:08,main,sweep,burgers,gradient,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_lax_f_gradient_burgers_traveling_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:23:14,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_lax_f_upwind_burgers_stationary_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:23:55,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_lax_w_upwind_burgers_stationary_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:23:56,main,sweep,burgers,gradient,burgers_stationary_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_lax_w_gradient_burgers_stationary_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:24:00,main,sweep,burgers,gradient,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_lax_w_gradient_burgers_traveling_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:24:54,main,sweep,burgers,gradient,burgers_stationary_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_rk4_gradient_burgers_stationary_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:24:57,main,sweep,burgers,gradient,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_rk4_gradient_burgers_traveling_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:25:24,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_rk4_upwind_burgers_stationary_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:25:33,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_rk4_upwind_burgers_traveling_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:25:46,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_lax_f_upwind_burgers_traveling_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 13:26:14,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_gradient_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_132122\burgers_lax_w_upwind_burgers_traveling_shock_N5000_20260627_132122,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 08:11:24,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_134037/burgers_lax_f_upwind_burgers_stationary_shock_N5000_20260627_134037,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 08:11:25,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_134037/burgers_lax_f_upwind_burgers_traveling_shock_N5000_20260627_134037,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 08:11:41,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_134037/burgers_lax_w_upwind_burgers_traveling_shock_N5000_20260627_134037,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 08:11:41,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_134037/burgers_lax_w_upwind_burgers_stationary_shock_N5000_20260627_134037,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 08:12:05,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_134037/burgers_rk4_upwind_burgers_stationary_shock_N5000_20260627_134037,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 08:12:06,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_134037/burgers_rk4_upwind_burgers_traveling_shock_N5000_20260627_134037,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 08:23:25,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_135303/burgers_rk4_upwind_burgers_stationary_shock_N1250_20260627_135303,"{'N': 1250, 'dt': 0.004, 'dx': 0.2}"
2026-06-27 08:23:27,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_135303/burgers_rk4_upwind_burgers_traveling_shock_N1250_20260627_135303,"{'N': 1250, 'dt': 0.004, 'dx': 0.2}"
2026-06-27 08:23:51,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_135303/burgers_rk4_upwind_burgers_stationary_shock_N2500_20260627_135303,"{'N': 2500, 'dt': 0.002, 'dx': 0.1}"
2026-06-27 08:23:52,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_135303/burgers_rk4_upwind_burgers_traveling_shock_N2500_20260627_135303,"{'N': 2500, 'dt': 0.002, 'dx': 0.1}"
2026-06-27 08:26:28,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_135611/burgers_rk4_upwind_burgers_traveling_shock_N1250_20260627_135611,"{'N': 1250, 'dt': 0.004, 'dx': 0.2}"
2026-06-27 08:26:49,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_135611/burgers_rk4_upwind_burgers_traveling_shock_N2500_20260627_135611,"{'N': 2500, 'dt': 0.002, 'dx': 0.1}"
2026-06-27 18:32:15,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_183151\burgers_rk4_upwind_burgers_traveling_shock_N1250_20260627_183151,"{'N': 1250, 'dt': 0.004, 'dx': 0.2}"
2026-06-27 18:33:58,main,single,burgers,upwind,burgers_traveling_shock,pipeline_results\runs\burgers_rk4_upwind_burgers_traveling_shock_N1250_20260627_183343,"{'N': 1250, 'dt': 0.004, 'dx': 0.2}"
2026-06-27 18:37:28,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_183725\burgers_rk4_upwind_burgers_traveling_shock_N250_20260627_183725,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 18:37:31,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_183725\burgers_rk4_upwind_burgers_traveling_shock_N500_20260627_183725,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 18:37:39,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_183725\burgers_rk4_upwind_burgers_traveling_shock_N1000_20260627_183725,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 13:12:31,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_184229/burgers_rk4_upwind_burgers_traveling_shock_N250_20260627_184229,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 13:12:32,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_184229/burgers_rk4_upwind_burgers_traveling_shock_N500_20260627_184229,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 13:12:34,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_184229/burgers_rk4_upwind_burgers_traveling_shock_N1000_20260627_184229,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 19:04:02,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_190400\burgers_rk4_upwind_burgers_traveling_shock_N50_20260627_190400,"{'N': 50, 'dt': 0.1, 'dx': 5.0}"
2026-06-27 19:04:02,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_rk4_upwind_burgers_traveling_shock_sweep_20260627_190400\burgers_rk4_upwind_burgers_traveling_shock_N100_20260627_190400,"{'N': 100, 'dt': 0.05, 'dx': 2.5}"
2026-06-27 13:37:40,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_stationary_shock_N250_20260627_190737,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 13:37:40,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_traveling_shock_N250_20260627_190737,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 13:37:41,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_stationary_shock_N250_20260627_190737,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 13:37:41,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_traveling_shock_N250_20260627_190737,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 13:37:43,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_stationary_shock_N500_20260627_190737,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 13:37:43,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_traveling_shock_N500_20260627_190737,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 13:37:45,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_traveling_shock_N500_20260627_190737,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 13:37:46,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_stationary_shock_N500_20260627_190737,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 13:37:50,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_traveling_shock_N1000_20260627_190737,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 13:37:53,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_stationary_shock_N1000_20260627_190737,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 13:37:54,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_traveling_shock_N1000_20260627_190737,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 13:37:56,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_stationary_shock_N1000_20260627_190737,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 13:38:09,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_traveling_shock_N2000_20260627_190737,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 13:38:10,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_stationary_shock_N2000_20260627_190737,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 13:38:17,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_stationary_shock_N2000_20260627_190737,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 13:38:17,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_190737/burgers_rk4_upwind_burgers_traveling_shock_N2000_20260627_190737,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 13:41:42,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_191140/burgers_rk4_upwind_burgers_stationary_shock_N250_20260627_191140,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 13:41:42,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_191140/burgers_rk4_upwind_burgers_traveling_shock_N250_20260627_191140,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 13:41:44,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_191140/burgers_rk4_upwind_burgers_stationary_shock_N500_20260627_191140,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 13:41:44,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_191140/burgers_rk4_upwind_burgers_traveling_shock_N500_20260627_191140,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 13:41:49,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_191140/burgers_rk4_upwind_burgers_stationary_shock_N1000_20260627_191140,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 13:41:49,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_191140/burgers_rk4_upwind_burgers_traveling_shock_N1000_20260627_191140,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 13:42:00,main,sweep,burgers,upwind,burgers_stationary_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_191140/burgers_rk4_upwind_burgers_stationary_shock_N2000_20260627_191140,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 13:42:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results/sweeps/burgers_rk4_upwind_burgers_stationary_shock_burgers_traveling_shock_sweep_20260627_191140/burgers_rk4_upwind_burgers_traveling_shock_N2000_20260627_191140,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 19:38:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_lax_f_upwind_burgers_traveling_shock_N250_20260627_193758,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 19:38:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_lax_w_upwind_burgers_traveling_shock_N250_20260627_193758,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 19:38:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_rk4_upwind_burgers_traveling_shock_N250_20260627_193758,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 19:38:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_lax_f_upwind_burgers_traveling_shock_N500_20260627_193758,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 19:38:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_lax_w_upwind_burgers_traveling_shock_N500_20260627_193758,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 19:38:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_rk4_upwind_burgers_traveling_shock_N500_20260627_193758,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 19:38:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_lax_f_upwind_burgers_traveling_shock_N1000_20260627_193758,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 19:38:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_lax_w_upwind_burgers_traveling_shock_N1000_20260627_193758,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 19:38:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_rk4_upwind_burgers_traveling_shock_N1000_20260627_193758,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 19:38:01,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_lax_f_upwind_burgers_traveling_shock_N2000_20260627_193758,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 19:38:02,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_lax_w_upwind_burgers_traveling_shock_N2000_20260627_193758,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 19:38:03,main,sweep,burgers,upwind,burgers_traveling_shock,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_shock_sweep_20260627_193758\burgers_rk4_upwind_burgers_traveling_shock_N2000_20260627_193758,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 19:40:50,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_lax_f_upwind_burgers_traveling_smooth_N250_20260627_194047,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 19:40:50,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_lax_w_upwind_burgers_traveling_smooth_N250_20260627_194047,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 19:40:50,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_rk4_upwind_burgers_traveling_smooth_N250_20260627_194047,"{'N': 250, 'dt': 0.02, 'dx': 1.0}"
2026-06-27 19:40:50,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_lax_f_upwind_burgers_traveling_smooth_N500_20260627_194047,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 19:40:50,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_lax_w_upwind_burgers_traveling_smooth_N500_20260627_194047,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 19:40:50,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_rk4_upwind_burgers_traveling_smooth_N500_20260627_194047,"{'N': 500, 'dt': 0.01, 'dx': 0.5}"
2026-06-27 19:40:50,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_lax_f_upwind_burgers_traveling_smooth_N1000_20260627_194047,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 19:40:50,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_lax_w_upwind_burgers_traveling_smooth_N1000_20260627_194047,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 19:40:50,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_lax_f_upwind_burgers_traveling_smooth_N2000_20260627_194047,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 19:40:50,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_rk4_upwind_burgers_traveling_smooth_N1000_20260627_194047,"{'N': 1000, 'dt': 0.005, 'dx': 0.25}"
2026-06-27 19:40:51,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_lax_w_upwind_burgers_traveling_smooth_N2000_20260627_194047,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 19:40:51,main,sweep,burgers,upwind,burgers_traveling_smooth,pipeline_results\sweeps\burgers_lax_f_upwind_burgers_traveling_smooth_sweep_20260627_194047\burgers_rk4_upwind_burgers_traveling_smooth_N2000_20260627_194047,"{'N': 2000, 'dt': 0.0025, 'dx': 0.125}"
2026-06-27 20:28:57,main,sweep,diffusion,laplacian,diff_gauss,pipeline_results\sweeps\diffusion_rk4_laplacian_diff_gauss_sweep_20260627_202851\diffusion_euler_laplacian_diff_gauss_N5000_20260627_202851,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 20:29:01,main,sweep,diffusion,laplacian,diff_gauss,pipeline_results\sweeps\diffusion_rk4_laplacian_diff_gauss_sweep_20260627_202851\diffusion_rk4_laplacian_diff_gauss_N5000_20260627_202851,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 20:32:24,main,sweep,diffusion,laplacian,diff_gauss,pipeline_results\sweeps\diffusion_rk4_laplacian_diff_gauss_sweep_20260627_203216\diffusion_euler_laplacian_diff_gauss_N5000_20260627_203216,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 20:32:30,main,sweep,diffusion,laplacian,diff_gauss,pipeline_results\sweeps\diffusion_rk4_laplacian_diff_gauss_sweep_20260627_203216\diffusion_rk4_laplacian_diff_gauss_N5000_20260627_203216,"{'N': 5000, 'dt': 0.001, 'dx': 0.05}"
2026-06-27 20:39:01,main,single,diffusion,laplacian,diff_gauss_2d,pipeline_results\runs\diffusion_euler_laplacian_diff_gauss_2d_N50_50_20260627_203900,"{'N': (50, 50), 'dt': 0.001, 'dx': (0.2, 0.2)}"
2026-06-27 15:12:43,main,single,diffusion,laplacian,diff_gauss_2d,pipeline_results/runs/diffusion_euler_laplacian_diff_gauss_2d_N50_50_20260627_204243,"{'N': (50, 50), 'dt': 0.001, 'dx': (0.2, 0.2)}"
2026-06-27 21:27:19,main,sweep,wave,laplacian,wave_gauss,pipeline_results\sweeps\wave_rk4_laplacian_wave_gauss_sweep_20260627_212527\wave_euler_laplacian_wave_gauss_N4000_20260627_212527,"{'N': 4000, 'dt': 0.025, 'dx': 0.025}"
